score,reple
1,난 광주 사람인데도 불구하고 너무 영화가 민족주의 내세움.   나치 히틀러.  모택동 문화혁명.  캄보디아 크미르루주 생각 나네요.    시대가 언진데 민족주의인가 싶음.
1,어떻게 이런 영화를 만들었는ㅈ진짜 재미없음 돈아까움영화 보는중에 졸다가 폰들어 글쓰고 있음반도나 볼껄.. 반도는 스릴이라도 있을꺼같은데 이건뭐 말같지도 않은 전개네이버평점 알바 풀지마라
1,이야..영화를 이렇게 못만드나..마지막부분에 신정근배우 활약하는 부분 외에는 진짜 지루했다.3국 대통령들을 배의 한곳에 모아놓고 개그를 치고있고..미국대통령을 무슨 푼수때기로 만들어놓았네ㅋㅋㅋ염정아가 정우성한테 한숨쉬지말라고 엉덩이 때리는 장면이 가장 기억에 남는다
1,그냥 정치색 강한 쓰레기 영화. 북한 적당히 미화해라
1,평점들이 왜 이리 안좋은지 이해가 잘 안되네요 요즘 모텔 대실만해도 최소 3만원은 나갑니다 근데 전 만원내고 두시간동안 잘 자고 나와서 나름 만족스러웠네요 근데 무슨 영화인지 뭔지 암튼 OOO 같은거 틀어놔서 좀 시끄럽긴 합니다 소리에 예민하신 분들은 다른데 이용 하시는게 나을듯
1,시대착오적인 반일 영화 ㅠㅠ
1,최악입니다.좌파정권 들어온 이래 대한민국 영화는 더이상 영화가 아닙니다. 최악이에요 최악
1,"아 18 진짜 조나 재미없네 18 김정은이가 그리 날씬하냐? 멋 개조니 환상을 그려놨누 셋이 모여 여행 한번가재 아 개웃겨., 그나마 강철비 1은 좀 괜찮더만 정우성은 연기도 못하는데 아주 그냥 정우성을 위한 영화네., 솔까 평점 조나 낮어서 일말의 기대도안했는데 아 지루해 죽는줄., 왜 야나두 라했는지 알겠다 조낸영어로떠들구 시끄럽고 오합지졸 그 자체임 그와중에 개 18 총무 아지매년 자꾸 떠올라서 더 짱났음 멋있는척 감동적인척 와방 하는데 관객이랑 공감안됨; 무엇보다 김정은 개돼지를 왜 잘생기고 날씬한 유연석이 함? 문제인은 정우성임?; ㅋ"
1,김정은 돼지를 제대로 표현해야지 뭐냐 ㅋㅋ
1,노잼 영화입니다.잠만자고왔습니다.하하하
1,한국 배우들 연기 잘 하는 거 빼고는 아주 볼폼없는 영화
1,대깨문들의 판타지 영화
1,영화를 재미로 보는것도 정도가 있지. 영화의 가장 큰 축인 스토리부터  대놓고 억지에 누가봐도 김정은이 OOO인데 그걸 미화하네. 공짜로라도 볼 일 없는 영화고 돈주고 볼거면 그냥 돈 찢어라. 도움 전혀 안되는 영화다
1,정부에서 만든 영화인줄 ㅡㅡ
