score,reple
1,제작진과 배우들은 아직도 이런 수준낮은 코미디가 먹힌다고 생각한건가 국민수준을 더없이 낮게 본거다 그리고 평론가들에게 묻고싶다. 6점? 7점? 오케이같은 소리하네 대체 진심인가?이영화에 대한 평론보고 알았다. 평론가들에게도 영화 로비를 한다는것을..반전을 위한 한심한 반전에 형편없는 스토리라인 무엇하나 빼놓지않고 졸작이다.감독은 양심이 있으면 다신 영화 제작마시길. 평론가들도 양심껏 펜대 잡으세요 결코 한국영화 발전에 도움되지 않습니다. 냉정하게 바라봐야 우리 영화의 평균수준이 올라갑니다
4,참...시간떠서 봤는데 ..
6,음 지금 보고 있는데 개그 코드가  억지스럽고..액션도 그닥... 엄정화라서 그나마 3개 줍니다만 강추는 힘들고 시간은 살짝 지루했지만 가긴 잘 가네요.
1,"내가 살다살다 얼마나 분하고 원통하면 이걸 적는지 모르겠다,, 아 Vㅔ리 재미없음 진짜로 이건 아님. 그냥 대사,연출,연기,영상 다 소름끼치게 재미없음."
2,재미도없고감동도없고남는것도없고
10,박성웅 엄정화 케미가 좋네요 ! 엄정화 영화는웬만하면 다 재밌게 보는데 이번에도 연기도 좋고 재밌엇어요
10,진짜 누구나 좋아할만한 작품ㅋㅋ 오랜만에 보고나서 기분좋아짐
6,평범한 도너츠 파는 아줌마가 북한 최고 공작원이었다는 설정 부터가 무언가 어슬프다. 거기다가 남편은 국정원이었다니 ㅠㅠㅠ웃기는 순간은 몇군데 있으므로 볼만했다.
1,할많하않 할많하않 할많하않
10,오늘 친구랑 영등포 CGV에서 오케이 마담봤는데요 엄청 재밌고 엄정화 배우 짱 정말 싸움 잘하고 정말 대단하고 정말 재밌고 웃겼어 정말 웃기고 재밌어요 ㅋㅋ
8,뻔한 내용에 말도안되는 억지스토리여도 저는 잘만 웃고 나왔네요 코로나 피해서 다들 개봉도 안하는데 이런영화는 환영~
8,엄정화 액션 연습한다더니 노력한 티가 나던데 ㅎㅎ극장용은 아니고 IPTV용으로 괜찬을듯애들과 보기 좋아요~약간 웃음 포인트 있고다만악이 애들과 보기 어렵다면 이것도 강추 ㅎㅎ박성웅과 김남길이 포인트~~
10,김남길 끝까지 꿀잠 ㅋㅋㅋㅋ
10,이 정도면 코믹 액션이 할 일은 다 했다고 본다!
2,"억지 감동 유발, 스토리 개연성 하나도 없습니다.평점, 관객평 보고 속지마시고 절대 영화 보지 마세요. B급 코미디 감성도 아니고 말도 안되는 억지 스토리에 눈물만 유발하는 장면 투성이입니다. 이런 영화 재밌다고 하는거면 영화 볼줄 모르는 사람입니다 진짜 시바 지금 영화 보는중에 쓰는데 OO같이 재미없습니다 보지마세여 이선빈은 예뻐요"
